0,40|890,852
1098,43|1214,975
737,143|1276,1012
685,23|1300,704
857,162|1329,510
849,23|1297,319
37,161|962,725
562,23|820,556
0,23|823,726
441,304|1032,778
365,23|520,946
423,23|1205,228
0,23|1024,941
0,23|820,814
379,23|1217,987
1151,23|1616,763
28,175|785,679
231,230|1159,684
808,317|888,680
532,23|864,370
785,23|1135,849
518,139|1224,783
1042,215|1372,581
44,31|938,883
655,388|1398,761
802,165|1552,252
0,23|407,306
0,187|900,461
1346,23|1446,449
722,450|1608,742
0,401|717,522
0,23|1018,616
597,23|677,968
0,821|997,985
0,396|940,872
0,23|790,420
169,291|1052,619
990,360|1172,599
290,900|1268,999
0,230|202,382
0,23|220,686
1033,394|1349,925
0,584|584,957
0,23|1027,534
0,23|881,833
1288,391|1676,654
0,651|968,890
372,23|1283,1023
0,39|156,997
839,99|1676,296
0,129|443,958
931,23|1287,923
724,23|1407,1046
341,23|1106,1007
1104,23|1387,1046
453,23|1040,320
1007,23|1500,843
0,23|932,578
793,754|1625,957
442,491|1402,936
0,23|1005,982
762,141|842,901
631,23|1020,967
1417,23|1503,836
661,547|741,1005
218,270|1185,902
797,348|1332,830
886,325|1303,589
838,338|1539,595
0,23|812,622
1391,447|1638,761
0,737|624,982
0,23|325,1046
171,23|251,644
0,23|231,405
45,548|698,692
212,729|412,940
66,591|669,966
1470,23|1575,372
0,53|917,546
0,23|1037,736
0,396|890,1025
0,23|755,232
486,316|1352,1022
45,214|1035,891
663,23|948,967
0,208|1019,313
390,594|1197,980
366,254|605,685
447,23|546,470
327,23|1178,813
906,502|1446,733
165,56|771,279
865,23|1000,845
1177,66|1414,791
0,23|471,1046
0,491|810,665
0,288|80,600
0,23|317,904
465,367|1347,855
0,23|761,913
351,52|831,972
1340,23|1443,781
701,23|998,767
814,23|926,696
460,522|1498,671
256,197|599,573
860,491|1223,611
374,320|487,976
723,568|1299,973
395,63|1014,740
0,23|808,1024
1004,23|1553,373
472,23|587,555
769,23|1235,1046
1339,463|1638,610
221,23|505,433
19,23|1016,427
894,23|1548,882
0,209|256,822
1013,23|1464,918
776,23|1551,1046
147,90|565,218
0,23|553,887
1030,23|1110,749
0,23|698,776
0,165|778,782
1120,23|1212,344
0,422|1042,756
1321,23|1401,472
914,412|1622,999
0,23|606,141
228,23|338,858
0,718|585,951
320,793|493,1025
1047,23|1333,959
252,23|642,731
245,23|1154,456
759,492|1532,635
0,23|832,972
516,23|1321,980
1278,23|1487,1046
0,510|635,738
408,38|815,344
0,346|657,563
423,556|1332,914
172,23|841,759
546,23|711,629
482,531|1401,991
768,23|1092,1008
158,268|405,763
395,23|1239,184
0,683|410,889
0,23|809,1019
703,282|978,972
575,23|743,933
704,240|947,908
0,23|663,923
945,432|1217,905
828,23|1514,360
0,226|641,501
0,65|753,412
654,23|1312,916
0,23|637,1046
0,23|460,1046
106,431|984,921
586,23|1112,1025
486,468|761,778
0,23|880,822
0,394|953,503
0,63|930,466
0,48|1021,873
173,23|981,1029
0,117|731,224
210,23|1099,741
442,23|1475,841
597,23|1161,155
571,23|734,1046
1167,23|1442,808
958,23|1641,808
0,191|817,973
0,813|754,978
1134,23|1574,842
0,23|438,1046
389,23|1167,219
0,378|745,586
521,23|914,420
0,377|848,745
588,23|1258,819
690,782|1009,907
0,478|436,794
522,23|1481,911
1092,23|1651,754
0,250|674,973
0,23|857,982
0,23|1048,1046
0,23|997,412
1574,23|1669,703
287,23|845,782
832,23|1657,906
105,23|547,760
13,23|523,1046
0,202|999,427
0,23|816,777
1002,23|1341,1046
570,381|707,625
0,23|849,654
193,23|458,842
0,905|970,1035
1361,756|1442,898
377,374|1233,969
0,23|812,1007
411,23|680,284
677,23|1459,278
438,23|1290,416
376,23|885,871
0,23|690,133
240,23|874,744
0,239|649,912
747,23|854,355
0,23|470,1046
375,23|1033,888
391,23|907,519
386,23|1358,805
0,23|1049,1003
0,687|583,901
1010,23|1233,630
0,23|154,628
0,23|602,1045
459,23|899,681
662,23|899,168
1292,23|1493,721
0,356|699,963
1135,23|1341,135
581,23|1391,780
684,23|881,593
214,191|531,272
1333,23|1521,986
630,23|1233,969
0,87|944,620
0,202|888,1026
0,440|1026,827
803,23|1670,979
543,23|1031,146
499,23|794,537
0,603|646,1021
0,101|712,555
12,23|255,854
675,361|1472,767
161,209|810,407
0,882|267,1046
715,23|1431,900
543,23|690,357
613,297|1563,590
64,131|1102,756
0,23|742,482
0,23|871,993
572,23|772,762
0,23|890,1046
460,429|665,666
1210,684|1632,833
0,587|887,810
74,23|634,1046
0,23|916,992
841,111|1093,811
719,174|1122,835
1297,23|1631,424
0,289|1018,564
310,23|941,867
0,23|635,1034
0,696|746,989
0,95|469,416
502,772|1254,1043
0,23|889,972
64,23|223,704
309,23|1046,611
685,248|822,681
15,23|352,441
737,146|1595,388
0,73|450,604
0,309|432,701
0,624|762,772
0,23|368,936
1340,23|1420,362
0,275|967,570
700,845|1079,953
0,23|384,634
0,23|791,1046
977,23|1114,800
755,23|1412,203
1033,23|1497,820
667,244|1146,404
460,515|578,1031
0,23|1028,768
1030,23|1587,1029
0,23|612,702
0,718|304,1010
1188,23|1585,361
0,23|143,1046
912,230|1650,977
0,23|574,467
648,23|1213,516
588,23|1059,240
783,36|991,112
262,23|565,953
802,23|1273,1046
800,23|1609,704
0,515|769,648
0,535|896,955
337,23|1195,511
443,154|1006,895
0,23|1046,1046
513,23|1425,601
0,23|1036,1046
680,23|805,1046
0,569|827,922
616,23|698,813
185,27|421,789
199,23|1090,1040
435,585|1382,979
466,23|1445,542
78,289|515,378
282,520|953,641
343,23|1129,992
0,23|338,746
0,144|750,878
0,23|595,740
586,23|1127,1038
163,335|447,837
185,770|749,883
0,23|906,1024
352,320|1394,509
0,669|422,910
0,431|761,834
1430,23|1530,1044
996,23|1233,804
490,404|1471,1034
882,488|1492,1014
1084,23|1453,637
449,273|1322,798
520,23|1118,406
1170,23|1487,953
0,131|595,658
258,23|594,1004
80,257|868,439
729,23|1046,832
999,23|1521,832
0,189|891,393
337,537|1043,999
1057,666|1242,869
60,23|1010,445
962,333|1187,526
358,23|572,758
1435,23|1532,1046
0,23|710,197
0,543|962,858
1382,23|1515,931
0,23|951,833
0,23|922,683
868,23|1020,652
0,23|842,703
801,23|920,890
0,23|917,796
641,111|1498,751
710,344|790,639
682,398|920,1013
33,365|889,986
388,23|1035,871
0,151|993,648
0,23|760,841
0,23|571,857
1111,23|1492,435
98,23|1073,227
624,252|733,842
915,23|1602,598
0,23|332,1014
588,128|1387,347
0,290|838,1046
694,23|1491,863
119,23|794,1046
507,23|1068,623
0,23|468,943
240,23|1037,1033
163,289|349,729
640,23|1573,281
203,331|1166,808
640,240|852,502
0,23|683,839
0,23|534,833
103,23|358,693
439,953|922,1044
870,74|1351,165
0,23|905,966
679,232|1001,537
0,466|516,1046
656,23|1170,848
143,23|655,590
0,23|192,873
162,696|811,819
388,23|877,565
821,23|1041,1043
0,146|359,1029
312,23|1165,713
0,388|505,529
0,105|737,797
203,242|806,897
1107,555|1479,820
0,93|670,779
0,23|712,573
806,759|902,903
0,23|945,1046
693,23|963,867
0,23|864,1046
438,23|1107,875
0,23|358,831
1105,105|1494,550
380,26|894,302
0,23|463,685
674,88|1594,469
0,741|176,1032
0,23|863,945
971,23|1633,208
175,23|392,867
488,111|745,837
763,119|1444,844
0,279|1011,956
1102,23|1347,691
617,23|1116,871
845,23|1092,1046
563,617|1137,1026
0,23|756,1046
1009,23|1370,881
0,23|958,740
0,23|520,481
0,23|525,838
0,23|756,697
645,23|1370,967
229,23|1183,872
207,23|655,931
0,23|374,567
0,284|140,811
763,804|1099,939
352,23|1391,555
190,23|648,453
0,266|999,775
316,23|1137,993
565,23|1350,912
552,23|1462,279
719,23|939,959
0,42|680,761
685,125|1591,234
1058,23|1263,867
292,768|659,914
569,23|1600,552
539,265|1485,953
346,614|1065,983
534,23|1402,838
229,23|1212,144
897,23|1258,975
65,23|642,522
1282,23|1389,561
688,578|1046,772
0,23|476,1046
163,23|935,1002
811,23|1564,825
494,23|652,709
0,193|217,676
522,49|1324,216
887,140|1411,380
234,23|499,567
347,421|1350,785
942,193|1576,902
966,23|1644,794
929,23|1306,1046
647,319|1548,901
679,23|1494,1020
307,23|1001,1025
1132,23|1554,946
432,23|832,966
273,184|895,584
599,446|1621,1013
938,390|1211,525
132,23|587,894
573,187|1396,481
0,382|307,981
191,23|869,644
0,161|659,331
385,23|611,1046
728,804|1408,986
0,23|602,326
366,23|481,274
510,386|721,758
0,23|796,983
0,496|868,692
1042,265|1567,829
556,825|1057,983
0,99|325,443
242,23|1128,637
562,638|1376,1000
0,23|853,423
0,23|188,1038
909,23|1025,1022
0,23|591,915
962,23|1341,119
976,74|1410,424
898,752|1264,1020
326,23|764,800
1483,23|1651,617
31,343|823,825
0,887|891,1042
0,23|376,1018
469,23|549,626
458,23|602,666
340,174|681,971
0,72|702,399
0,23|945,814
252,23|438,1029
494,23|1262,1046
705,23|1378,1046
125,202|526,496
0,23|607,904
98,23|1109,103
742,23|1469,1046
569,268|821,934
1066,23|1291,929
1277,23|1357,906
445,83|1394,329
0,805|293,1046
572,550|1028,744
728,495|1230,745
44,23|660,405
736,23|1295,1046
305,23|1131,295
0,701|526,947
110,23|1026,797
759,23|1613,985
188,299|268,975
0,23|673,1046
0,344|879,631
0,23|723,998
960,23|1629,601
35,704|652,1017
696,23|1419,1036
0,23|980,602
0,23|972,1023
765,23|1386,726
0,23|912,943
944,130|1408,345
0,23|1031,811
792,137|1049,945
0,36|298,1022
138,184|682,312
1221,23|1301,848
0,23|832,1046
943,278|1226,856
126,23|1007,719
647,146|769,920
568,23|1035,498
1299,557|1379,725
337,347|1260,588
996,351|1094,963
116,465|382,990
982,23|1470,405
563,23|1520,366
669,23|877,582
0,23|758,827
140,23|872,966
201,636|1228,864
521,23|1421,527
0,377|449,874
0,23|904,981
1241,23|1333,608
424,23|849,495
0,376|343,711
206,52|451,1045
0,23|852,1028
46,23|345,223
570,23|1427,991
0,23|686,177
425,23|755,618
0,23|605,653
896,267|1416,555
1231,23|1373,997
37,282|406,550
178,23|296,858
178,23|762,489
0,717|344,1046
1131,23|1397,700
0,23|712,962
34,561|162,779
861,23|1350,723
0,494|793,669
0,23|501,727
991,23|1588,548
252,23|1278,770
0,23|415,1010
268,331|1204,613
0,103|861,498
0,23|518,674
506,23|1314,992
359,23|1238,927
926,23|1060,281
31,23|1069,804
463,87|977,459
858,23|1326,994
101,777|509,936
506,23|668,917
258,23|1118,566
0,23|619,1046
608,23|1235,709
180,534|965,745
425,23|624,726
0,23|956,1046
49,23|141,988
62,535|554,771
486,23|1119,749
256,635|1222,724
111,23|553,541
0,23|529,751
1202,23|1542,243
576,23|772,752
0,23|520,697
0,507|551,645
0,653|903,888
745,222|1382,414
828,23|945,584
186,23|1038,838
0,23|836,387
631,23|1028,408
35,584|835,783
262,23|867,930
374,534|604,904
415,23|1460,853
939,506|1628,785
521,101|733,460
623,23|824,1046
237,323|317,746
718,23|1044,825
0,119|895,930
524,23|1464,950
428,23|1126,743
761,23|1609,554
1300,187|1650,713
995,51|1402,1042
225,23|541,812
0,63|475,512
933,23|1013,921
0,23|825,808
524,23|813,598
206,23|928,975
1012,705|1634,989
876,23|1460,372
0,23|850,773
220,23|1185,269
633,105|948,974
809,149|1471,1028
442,296|637,755
223,258|569,557
0,23|668,676
0,23|807,526
0,23|826,942
0,23|778,952
756,23|1445,980
1414,23|1494,1046
948,541|1300,863
79,23|928,952
0,23|819,679
260,174|649,734
323,230|439,993
625,23|1417,276
0,23|525,793
1372,379|1609,803
499,374|1459,1026
999,23|1540,935
137,637|1008,995
426,148|1065,331
353,23|1123,567
799,544|1110,662
974,254|1590,359
0,23|910,605
0,23|724,1026
750,726|1566,805
0,23|825,614
273,23|483,617
637,23|1384,847
0,230|994,659
803,776|1204,961
0,53|820,370
1206,23|1332,733
200,80|415,423
23,548|727,987
0,814|339,1004
989,23|1553,625
0,469|766,788
422,178|1121,797
690,23|1187,611
0,23|701,573
0,80|723,374
647,276|1337,718
0,49|716,711
134,314|815,659
162,23|792,1046
78,23|919,833
381,23|532,413
0,23|987,607
777,23|1611,839
876,23|1367,854
166,23|721,647
160,766|927,921
0,23|895,224
922,236|1541,724
927,23|1201,1046
217,335|401,1006
1171,23|1459,1004
428,23|1439,738
834,23|1568,1002
909,268|1517,727
530,132|975,252
0,23|765,626
529,192|1464,867
0,714|984,870
207,23|390,1046
0,478|840,788
0,23|398,1046
180,285|461,828
186,255|712,632
0,23|855,836
250,599|603,928
0,23|1015,599
1245,933|1410,1045
508,438|922,895
237,37|894,132
0,352|911,811
261,315|461,773
379,23|1032,863
0,23|430,755
324,23|551,533
0,454|453,977
920,23|1569,781
61,23|1085,968
320,23|978,411
0,23|647,375
638,23|1205,1012
1313,23|1611,944
71,23|151,889
0,23|970,806
1285,23|1443,984
211,23|952,718
254,492|470,881
497,348|1011,427
734,56|1111,1006
0,40|485,810
973,23|1655,530
0,23|541,290
944,23|1253,355
694,23|1589,530
1033,179|1113,305
477,186|1460,736
1117,23|1418,1021
606,23|827,952
425,268|983,416
76,23|619,1011
0,163|715,558
1290,23|1438,814
171,23|477,1046
0,477|879,1015
0,23|769,734
848,23|1643,710
0,621|470,761
0,732|662,862
15,166|883,283
0,23|374,921
0,375|540,918
413,23|1137,977
1319,366|1399,682
0,23|586,957
880,283|1366,644
430,23|1265,948
214,23|736,758
924,23|1649,459
289,23|895,696
453,23|1268,1046
416,226|937,950
0,398|1030,746
0,23|931,836
385,23|567,998
963,191|1495,1034
333,454|837,924
344,835|642,942
290,206|1279,970
177,34|1176,502
0,23|860,764
599,120|1276,390
0,391|737,601
0,154|1032,340
248,23|726,499
0,298|1031,826
0,98|624,352
881,23|1264,959
0,378|976,906
476,96|624,211
35,198|687,319
0,23|449,781
982,23|1252,989
0,243|741,399
562,23|1585,785
508,23|773,686
455,419|667,962
0,23|511,984
1044,23|1210,1045
0,23|485,640
382,23|1114,685
0,23|968,1046
0,23|910,956
318,23|1230,501
347,68|1359,658
0,23|152,934
914,23|994,418
715,23|1471,1007
502,23|878,318
1159,23|1628,740
579,23|1429,729
28,23|672,973
0,23|806,647
0,356|1049,913
420,23|510,164
274,471|1289,790
0,456|929,811
0,23|242,1046
577,23|863,924
8,326|551,1020
56,154|482,904
8,107|153,346
648,23|1476,811
31,23|180,944
0,23|231,1046
323,678|1165,865
1267,80|1519,848
136,23|460,644
483,23|1339,489
912,23|1075,326
0,23|819,774
0,23|619,736
0,23|1026,327
328,60|1156,289
0,764|150,944
190,23|604,313
0,354|814,443
1224,23|1671,889
320,23|1058,928
571,23|973,628
0,23|829,1046
66,745|1036,835
1420,479|1500,697
106,141|919,294
0,23|808,886
873,23|967,778
0,867|873,1032
1,23|81,793
702,23|1209,1046
725,23|1350,680
247,23|568,526
0,362|987,504
924,481|1023,694
1007,23|1284,809
885,23|1040,733
0,23|815,515
277,23|357,517
552,94|934,1007
1541,81|1621,749
0,23|1029,900
1153,23|1484,1002
1201,23|1640,738
0,23|895,646
187,23|648,948
357,23|843,370
0,109|1018,204
0,23|913,1046
1089,37|1216,886
0,23|1015,577
32,23|722,569
0,180|1005,1046
0,23|895,1038
284,541|898,755
0,80|823,907
63,23|712,749
37,23|503,1013
0,215|514,692
684,23|1130,1040
888,23|1517,429
829,23|1343,464
0,477|553,665
715,341|1396,470
0,23|202,993
833,23|1667,871
796,23|1507,728
0,717|657,813
451,355|1313,621
0,23|204,1046
451,23|1324,1034
0,23|943,1018
0,66|124,829
1353,23|1663,569
0,23|864,374
0,23|714,1003
0,577|983,1010
0,23|1049,354
0,23|540,854
0,23|852,855
991,48|1288,883
494,23|1459,582
0,23|767,511
211,135|1245,1040
100,23|1032,992
0,23|1003,986
982,346|1230,563
911,512|1341,663
1090,447|1323,736
1170,242|1625,392
538,23|1063,791
170,23|1213,675
569,542|1049,914
1328,23|1562,1046
1042,23|1255,733
675,616|755,933
462,23|843,932
872,492|1238,1033
878,23|1349,837
370,951|1391,1031
0,23|102,716
74,23|999,761
0,401|818,649
347,376|785,763
0,187|694,768
0,23|923,737
1062,23|1291,491
312,453|644,756
0,23|551,1046
348,191|585,483
0,23|324,999
0,251|944,456
533,23|1160,982
171,249|670,1004
106,23|737,1046
520,23|1294,1036
1092,23|1453,554
0,23|183,246
564,23|1195,267
143,23|250,440
613,288|752,524
741,34|1236,141
0,23|680,364
0,125|632,994
917,23|1023,990
917,385|1626,685
489,774|1174,1018
769,23|1498,954
0,23|533,986
308,552|697,781
1173,23|1329,607
1552,23|1673,1046
600,23|752,911
226,79|1041,871
606,559|1137,844
0,23|783,581
0,23|954,542
937,23|1158,984
0,190|901,284
394,184|1092,473
0,23|588,1046
0,909|920,1004
360,433|512,585
592,23|871,580
0,80|966,724
0,23|990,725
0,23|534,941
0,813|712,1018
611,601|715,804
0,23|925,753
0,113|908,397
1073,23|1530,945
0,86|97,708
0,23|747,1034
62,78|172,779
756,23|1552,1046
0,23|702,1046
0,23|280,1015
161,23|609,547
1062,23|1610,1046
0,23|1006,320
0,23|649,588
0,23|1031,538
127,23|602,794
828,23|1074,677
0,74|918,850
286,177|991,892
0,23|279,802
0,23|947,680
1379,23|1645,1046
486,23|1076,960
0,23|696,806
652,23|821,609
137,23|841,980
0,23|676,588
0,89|647,457
0,282|997,597
176,23|678,708
0,23|376,981
0,804|538,1027
215,23|880,902
253,23|861,449
0,268|984,965
0,156|840,458
626,214|1617,347
392,23|918,827
990,23|1389,727
0,23|135,1015
0,474|655,899
0,96|786,346
747,23|1204,478
172,52|322,526
519,23|681,1046
0,287|120,657
0,23|994,517
0,23|971,378
1203,692|1525,870
0,317|945,920
268,23|1239,1046
74,23|1101,1046
912,23|1646,987
0,793|566,905
37,23|542,921
939,23|1574,887
0,305|404,497
0,23|659,339
33,690|182,907
0,23|271,808
0,23|844,620
130,425|577,783
93,23|774,955
899,228|1164,589
0,160|1013,506
707,23|925,925
0,23|490,869
51,23|337,710
311,39|634,884
30,294|1003,893
169,463|574,538
317,631|1002,1008
0,91|924,617
0,23|345,823
184,136|426,871
300,77|1010,369
496,23|651,762
0,23|948,638
979,411|1459,868
862,831|1556,984
0,100|555,752
0,23|1039,927
0,23|912,761
735,278|936,977
1517,84|1671,1006
585,23|1242,479
0,23|540,748
0,23|474,208
0,85|727,618
1089,23|1253,635
0,23|948,210
1121,540|1320,719
993,23|1419,669
263,23|1290,748
0,23|255,1029
692,23|1390,440
471,23|824,667
439,23|1304,988
0,23|875,452
0,292|80,634
1299,23|1381,1046
401,217|992,985
186,23|1174,946
102,369|1032,1012
938,97|1233,227
24,709|824,1007
0,421|790,715
0,23|530,643
0,60|985,970
1109,23|1599,459
373,210|604,622
0,23|992,822
0,23|734,909
0,556|505,761
0,376|846,956
785,23|1489,902
1322,340|1444,635
0,201|773,959
668,23|813,1021
0,421|577,632
801,23|889,863
226,23|924,735
0,101|986,1015
820,23|1673,1017
90,23|170,804
0,23|927,891
0,23|1042,845
526,545|1532,760
415,23|762,924
0,23|832,644
456,23|645,368
0,520|863,859
448,139|888,910
0,599|805,761
786,184|1437,791
604,932|1543,1033
1038,23|1448,678
70,23|661,540
822,256|1256,569
607,347|1072,842
405,23|1089,707
854,220|1519,665
858,23|1565,295
0,23|872,659
0,23|579,468
0,702|566,789
491,611|999,974
501,23|1418,482
1167,402|1296,690
598,23|678,731
372,23|998,921
181,382|716,911
1411,23|1630,573
1149,23|1428,1046
0,23|754,297
679,847|1029,978
956,23|1654,961
499,410|1403,530
638,23|1402,996
1031,23|1345,1036
352,23|1028,1046
0,23|865,999
0,23|653,761
26,23|633,935
594,454|1341,871
1235,23|1315,872
0,23|373,1046
270,720|1107,860
121,23|985,612
1316,298|1480,1045
6,23|149,1046
420,281|993,430
133,562|483,771
505,23|862,807
16,89|831,675
673,498|851,800
565,284|1162,587
846,264|994,814
0,448|710,596
0,23|457,425
0,393|694,1016
0,23|883,973
248,458|1256,946
1098,23|1497,720
0,739|578,1046
641,458|1114,931
39,197|395,622
944,23|1620,943
403,23|1009,379
138,23|833,964
1069,268|1425,340
0,23|1029,262
1247,23|1357,869
496,23|596,551
904,23|1152,328
387,23|974,926
635,23|846,602
432,247|1007,791
543,68|697,714
0,34|743,156
965,23|1509,907
0,627|697,931
575,23|1487,932
586,23|1519,334
0,23|958,1046
555,23|1495,633
837,615|1637,997
1217,765|1487,873
1074,96|1575,584
670,176|1239,825
705,694|969,900
0,612|400,1034
310,596|609,738
727,536|839,957
512,94|1105,808
758,23|940,828
0,60|444,550
1164,111|1416,603
97,23|404,218
0,23|908,791
0,144|682,491
398,23|912,581
922,44|1414,406
0,646|974,1001
57,74|721,972
1224,23|1672,659
43,485|836,1018
0,23|328,741
0,516|1025,939
561,23|1423,395
0,107|1042,578
1053,23|1331,852
0,447|636,915
640,23|913,1031
668,23|954,863
541,23|1539,725
675,73|950,936
220,144|1148,484
649,23|1015,604
0,76|717,884
223,23|988,1046
120,23|614,638
1241,23|1651,149
392,275|748,884
1138,23|1220,800
778,23|1038,1046
1029,23|1337,646
0,124|684,257
464,23|722,378
976,23|1584,985
327,23|1320,486
1031,27|1384,428
1127,23|1546,409
1270,433|1539,545
975,482|1413,843
335,23|944,234
1195,420|1583,643
325,107|555,513
463,23|1024,593
928,23|1246,1005
900,23|1010,558
370,23|688,459
0,355|741,775
0,23|610,482
832,23|1183,827
0,231|933,604
553,23|1141,1046
382,470|471,934
571,613|1600,711
352,521|1263,839
269,23|382,521
45,23|450,879
0,23|502,567
180,23|1187,992
82,400|985,799
384,23|524,909
616,184|1357,541
281,23|425,227
916,23|1563,599
0,314|641,957
532,23|863,686
1082,29|1625,1046
548,412|1349,969
644,229|1215,856
78,23|237,764
703,23|1400,955
0,23|1043,877
228,23|308,663
1021,23|1608,565
355,23|443,621
968,23|1424,1040
989,23|1169,807
447,30|1444,519
634,23|1645,670
0,23|840,807
0,23|968,1043
0,690|716,780
572,23|652,95
0,23|958,649
75,40|528,641
0,23|594,955
379,468|624,953
558,23|849,984
0,23|231,423
645,427|1416,1000
814,204|1037,781
165,23|635,310
32,23|405,775
203,200|486,491
695,23|1499,914
1424,23|1524,1046
0,176|771,622
452,23|1001,851
0,23|658,1046
594,200|781,295
439,23|992,980
0,797|475,979
0,23|816,529
0,23|253,599
1018,159|1662,663
1110,23|1190,993
0,23|433,1046
0,838|856,1006
0,787|439,882
0,676|601,917
858,526|1403,694
82,85|331,492
1194,251|1402,1031
415,23|685,983
701,488|1517,873
0,842|380,1008
0,23|903,882
556,23|1214,898
432,23|1219,808
28,492|108,1030
0,571|814,778
0,23|915,1003
0,23|675,629
670,23|1180,273
0,635|886,876
228,266|889,975
0,23|593,968
117,23|197,539
622,23|936,510
1276,91|1623,697
802,414|882,793
913,23|1563,726
617,257|1113,854
0,394|1021,494
0,23|214,975
0,85|280,936
813,113|1668,605
0,355|946,923
0,23|865,946
524,23|978,816
0,23|796,698
0,48|697,464
0,23|463,187
673,326|809,625
734,422|1242,859
673,23|1236,957
386,23|637,409
470,23|722,1046
861,86|1536,300
12,23|956,791
92,23|661,512
309,23|564,861
778,23|1381,810
0,23|288,976
740,656|1411,1046
0,23|931,1017
1366,881|1628,1017
47,38|418,946
612,23|1506,271
1161,664|1424,947
1099,202|1597,417
500,443|1052,744
37,23|269,276
1012,23|1652,640
267,23|972,1046
0,23|330,1017
981,23|1226,914
522,603|1034,1003
345,327|449,1044
481,23|1054,1046
143,599|1081,879
0,118|951,563
719,23|978,861
395,23|732,1046
0,23|846,321
0,583|881,729
603,777|1113,882
588,23|1182,657
1291,59|1531,999
3,23|515,922
119,23|259,868
0,24|357,283
516,23|732,615
0,23|658,575
443,23|1263,637
1254,23|1349,974
311,31|808,671
994,23|1542,1022
1237,492|1551,654
398,23|1034,581
981,668|1630,946
5,23|403,512
0,23|946,694
1179,23|1422,876
710,23|1325,911
0,48|728,915
0,23|231,867
240,23|563,676
1019,527|1658,956
98,23|725,857
841,23|1346,1005
1298,628|1651,794
890,23|1451,938
163,127|1038,661
383,23|853,527
1170,23|1373,1039
952,66|1255,314
743,907|1594,997
1131,23|1211,807
0,243|554,531
1157,488|1663,719
222,23|1036,836
129,23|209,354
381,23|828,756
773,23|1296,881
200,23|842,864
411,23|526,388
216,213|348,796
874,23|1361,811
178,23|1171,581
427,334|942,945
329,220|704,1024
516,23|1100,807
678,560|1149,940
273,319|394,417
597,597|1359,1021
477,23|1310,708
0,23|535,876
140,23|220,806
16,23|134,243
202,92|1185,212
0,23|654,511
255,23|524,553
573,23|1420,516
1371,23|1455,321
261,264|1076,857
700,23|1136,986
0,23|903,210
0,23|1013,619
0,23|745,1035
0,23|527,1017
375,315|1412,563
516,349|1096,822
269,23|984,812
1088,573|1168,998
284,23|920,987
171,23|959,572
455,144|839,335
1172,540|1434,821
745,23|1370,218
0,727|530,1046
466,414|633,817
0,23|815,698
0,76|883,512
92,91|360,400
0,202|818,539
0,23|1045,468
515,609|810,978
1226,445|1336,695
563,23|653,492
137,394|430,727
0,195|132,590
567,23|1467,905
748,23|1164,878
0,23|882,548
743,23|1566,657
1313,23|1458,987
0,686|665,929
0,317|909,492
0,630|886,953
385,340|1176,616
0,23|1033,836
1257,23|1337,612
0,554|1016,999
1167,660|1672,917
0,23|576,983
422,23|602,963
656,843|917,920
813,330|1434,425
1063,86|1143,384
606,23|768,365
1511,23|1639,1046
308,23|860,133
0,23|485,927
0,23|396,439
0,23|907,932
437,23|824,1012
449,229|980,866
1377,23|1608,683
637,23|1461,366
400,395|492,767
650,23|1305,606
348,23|671,706
0,23|1047,973
0,23|694,904
900,23|980,218
435,23|550,494
526,490|1373,803
798,23|1633,847
0,39|756,920
1083,23|1623,781
0,23|1043,1046
693,23|806,974
0,112|783,566
225,23|424,406
0,23|996,1007
1289,683|1593,797
0,23|248,1046
792,224|1544,649
846,23|1421,882
0,23|640,809
0,23|141,1018
667,23|850,763
0,356|951,999
72,23|914,1015
984,510|1190,861
0,619|307,785
0,23|511,970
1178,23|1658,658
836,23|1316,591
160,23|712,411
244,544|447,642
0,23|644,434
0,23|304,1037
858,84|1145,271
0,23|858,466
1344,23|1550,660
0,23|548,1046
222,23|302,488
521,288|834,546
254,23|722,814
928,456|1419,543
153,23|423,888
0,604|587,889
1032,23|1209,229
1202,162|1412,710
63,23|951,904
970,269|1650,688
108,23|447,726
372,87|1145,339
505,23|858,996
605,23|1138,446
85,23|584,1046
1570,23|1676,1033
0,23|492,631
546,23|733,498
1024,23|1638,940
0,403|765,827
1227,23|1317,712
580,174|934,961
0,23|773,750
300,555|771,788
224,23|751,238
1426,477|1543,734
0,616|674,729
0,187|857,514
190,23|1225,964
485,269|1366,680
235,709|1207,865
340,23|1181,888
0,292|630,403
116,576|793,666
0,23|444,986
151,144|782,557
32,23|115,456
179,260|519,608
848,23|1244,667
560,68|1495,368
376,23|904,447
881,23|1035,961
0,23|721,136
0,23|1012,520
0,23|1041,418
956,342|1267,809
627,23|707,680
836,23|1312,455
0,23|881,546
95,23|1003,980
0,23|724,811
492,151|975,669
0,165|724,668
263,23|1262,1046
637,23|793,1042
0,23|750,948
0,23|641,784
153,110|996,868
372,23|1013,1046
0,33|632,528
633,508|823,982
313,638|523,1014
470,273|946,874
939,339|1340,737
0,39|782,754
0,23|746,1025
0,23|849,851
513,23|655,202
990,23|1259,272
307,23|1068,1046
1190,23|1569,698
522,720|1565,836
86,23|171,823
515,23|1268,877
0,23|571,320
0,23|808,735
0,23|640,720
494,23|1051,817
0,23|287,755
1437,23|1570,543
1052,23|1369,976
0,23|949,340
0,23|656,106
268,23|822,926
8,782|1041,862
0,23|358,418
149,23|793,782
58,23|744,625
640,23|952,199
17,101|828,926
